Cycle: 5  MBP-L-111  2000 nM_X	Cycle: 5  MBP-L-111  2000 nM_Y	Cycle: 6  MBP-L-111  1000 nM_X	Cycle: 6  MBP-L-111  1000 nM_Y	Cycle: 8  MBP-L-111  250 nM_X	Cycle: 8  MBP-L-111  250 nM_Y	Cycle: 9  MBP-L-111  62.5 nM_X	Cycle: 9  MBP-L-111  62.5 nM_Y	Cycle: 10  MBP-L-111  15.6 nM_X	Cycle: 10  MBP-L-111  15.6 nM_Y	Cycle: 11  MBP-L-111  3.9 nM_X	Cycle: 11  MBP-L-111  3.9 nM_Y	Cycle: 13  MBP-L-111  250 nM_X	Cycle: 13  MBP-L-111  250 nM_Y	Cycle: 14  MBP-L-111  0.98 nM_X	Cycle: 14  MBP-L-111  0.98 nM_Y
198.465	22.1202	198.464	22.3287	198.464	22.5499	198.464	22.6971	198.464	22.5979	198.464	22.6111	198.464	22.4443	198.464	20.5984
198.49	22.1202	198.489	22.3287	198.489	22.5499	198.489	22.6971	198.489	22.5979	198.489	22.6111	198.489	22.4443	198.489	20.5984
198.515	22.1202	198.514	22.3189	198.514	22.5499	198.514	22.6971	198.514	22.5979	198.514	22.6111	198.514	22.4443	198.514	20.5984
198.54	22.1202	198.539	22.3189	198.539	22.5499	198.539	22.6971	198.539	22.5979	198.539	22.6111	198.539	22.4443	198.539	20.5984
198.565	22.1203	198.564	22.3189	198.564	22.5499	198.564	22.6971	198.564	22.5979	198.564	22.6111	198.564	22.4443	198.564	20.5984
198.59	22.1208	198.589	22.3193	198.589	22.5503	198.589	22.6975	198.589	22.5982	198.589	22.6115	198.589	22.4447	198.589	20.5988
198.615	22.1251	198.614	22.3238	198.614	22.5548	198.614	22.702	198.614	22.6027	198.614	22.616	198.614	22.4492	198.614	20.6033
198.64	22.1251	198.639	22.3238	198.639	22.5548	198.639	22.702	198.639	22.6027	198.639	22.616	198.639	22.4492	198.639	20.6033
198.665	22.1251	198.664	22.3238	198.664	22.5548	198.664	22.702	198.664	22.6027	198.664	22.616	198.664	22.4492	198.664	20.6033
198.69	22.1251	198.689	22.3238	198.689	22.5548	198.689	22.702	198.689	22.6027	198.689	22.616	198.689	22.4492	198.689	20.6033
198.715	22.1251	198.714	22.3238	198.714	22.5548	198.714	22.702	198.714	22.6027	198.714	22.616	198.714	22.4492	198.714	20.6033
198.74	22.1251	198.739	22.3238	198.739	22.5548	198.739	22.702	198.739	22.6027	198.739	22.616	198.739	22.4492	198.739	20.6033
198.765	22.1251	198.764	22.3238	198.764	22.5548	198.764	22.702	198.764	22.6027	198.764	22.616	198.764	22.4492	198.764	20.6033
198.79	22.1249	198.789	22.3238	198.789	22.5548	198.789	22.702	198.789	22.6027	198.789	22.616	198.789	22.4492	198.789	20.6033
198.815	22.1202	198.814	22.3189	198.814	22.5499	198.814	22.6971	198.814	22.5979	198.814	22.6111	198.814	22.4443	198.814	20.5984
198.84	22.1202	198.839	22.3189	198.839	22.5499	198.839	22.6971	198.839	22.5979	198.839	22.6111	198.839	22.4443	198.839	20.5984
198.865	22.1202	198.864	22.3189	198.864	22.5499	198.864	22.6971	198.864	22.5979	198.864	22.6111	198.864	22.4443	198.864	20.5984
198.89	22.1202	198.889	22.3189	198.889	22.5499	198.889	22.6971	198.889	22.5979	198.889	22.6111	198.889	22.4443	198.889	20.5984
198.915	22.1202	198.914	22.3189	198.914	22.5499	198.914	22.6971	198.914	22.5979	198.914	22.6111	198.914	22.4443	198.914	20.5984
198.94	22.1202	198.939	22.3189	198.939	22.5499	198.939	22.6971	198.939	22.5979	198.939	22.6111	198.939	22.4443	198.939	20.5984
198.965	22.1202	198.964	22.3189	198.964	22.5499	198.964	22.6971	198.964	22.5979	198.964	22.6111	198.964	22.4443	198.964	20.5984
198.99	22.1202	198.989	22.3189	198.989	22.5499	198.989	22.6971	198.989	22.5979	198.989	22.6111	198.989	22.4443	198.989	20.5984
199.015	22.1202	199.014	22.3189	199.014	22.5499	199.014	22.6971	199.014	22.5979	199.014	22.6111	199.014	22.4443	199.014	20.5984
199.04	22.1202	199.039	22.3189	199.039	22.5499	199.039	22.6971	199.039	22.5979	199.039	22.6111	199.039	22.4443	199.039	20.5984
199.065	22.1202	199.064	22.3189	199.064	22.5499	199.064	22.6971	199.064	22.5979	199.064	22.6111	199.064	22.4443	199.064	20.5984
199.09	22.1202	199.089	22.3189	199.089	22.5499	199.089	22.6971	199.089	22.5979	199.089	22.6111	199.089	22.4443	199.089	20.5984
199.115	22.1202	199.114	22.3189	199.114	22.5499	199.114	22.6971	199.114	22.5979	199.114	22.6111	199.114	22.4443	199.114	20.5984
199.14	22.1202	199.139	22.3189	199.139	22.5499	199.139	22.6971	199.139	22.5979	199.139	22.6014	199.139	22.4443	199.139	20.5984
199.165	22.1204	199.164	22.3189	199.164	22.5499	199.164	22.6971	199.164	22.5979	199.164	22.6014	199.164	22.4443	199.164	20.5984
199.19	22.1249	199.189	22.3236	199.189	22.5546	199.189	22.7018	199.189	22.6025	199.189	22.6158	199.189	22.449	199.189	20.6031
199.215	22.1251	199.214	22.3238	199.214	22.5548	199.214	22.702	199.214	22.6027	199.214	22.616	199.214	22.4492	199.214	20.6033
199.24	22.1251	199.239	22.3238	199.239	22.5548	199.239	22.702	199.239	22.6027	199.239	22.616	199.239	22.4492	199.239	20.6033
199.265	22.1251	199.264	22.3238	199.264	22.5548	199.264	22.702	199.264	22.6027	199.264	22.6063	199.264	22.4492	199.264	20.6033
199.29	22.1251	199.289	22.3238	199.289	22.5548	199.289	22.702	199.289	22.6027	199.289	22.616	199.289	22.4492	199.289	20.6033
199.315	22.1243	199.314	22.3238	199.314	22.5548	199.314	22.702	199.314	22.6027	199.314	22.616	199.314	22.4492	199.314	20.6033
199.34	22.1154	199.339	22.3238	199.339	22.5548	199.339	22.702	199.339	22.6027	199.339	22.6063	199.339	22.4492	199.339	20.6033
199.365	22.1154	199.364	22.3238	199.364	22.5548	199.364	22.702	199.364	22.6027	199.364	22.6063	199.364	22.45	199.364	20.6033
199.39	22.1152	199.389	22.3238	199.389	22.5548	199.389	22.7028	199.389	22.6027	199.389	22.6063	199.389	22.459	199.389	20.6033
199.415	22.1105	199.414	22.3189	199.414	22.5499	199.414	22.7069	199.414	22.5979	199.414	22.6014	199.414	22.4541	199.414	20.5984
199.44	22.1099	199.439	22.3186	199.439	22.5495	199.439	22.7065	199.439	22.5975	199.439	22.601	199.439	22.4537	199.439	20.598
199.465	22.1058	199.464	22.3142	199.464	22.5452	199.464	22.7022	199.464	22.5932	199.464	22.5967	199.464	22.4494	199.464	20.5937
199.49	22.1056	199.489	22.3141	199.489	22.545	199.489	22.702	199.489	22.593	199.489	22.5965	199.489	22.4492	199.489	20.5935
199.515	22.1056	199.514	22.3141	199.514	22.545	199.514	22.702	199.514	22.593	199.514	22.5965	199.514	22.4492	199.514	20.5935
199.54	22.1056	199.539	22.3141	199.539	22.545	199.539	22.702	199.539	22.593	199.539	22.5965	199.539	22.4492	199.539	20.5935
199.565	22.1056	199.564	22.3141	199.564	22.545	199.564	22.702	199.564	22.593	199.564	22.5965	199.564	22.4492	199.564	20.5935
199.59	22.1056	199.589	22.3141	199.589	22.545	199.589	22.702	199.589	22.593	199.589	22.5965	199.589	22.4492	199.589	20.5935
199.615	22.1056	199.614	22.3141	199.614	22.545	199.614	22.702	199.614	22.593	199.614	22.5965	199.614	22.4492	199.614	20.5935
199.64	22.1056	199.639	22.3141	199.639	22.545	199.639	22.702	199.639	22.593	199.639	22.5965	199.639	22.4492	199.639	20.5935
199.665	22.1056	199.664	22.3141	199.664	22.545	199.664	22.702	199.664	22.593	199.664	22.5965	199.664	22.4492	199.664	20.5935
199.69	22.1056	199.689	22.3141	199.689	22.545	199.689	22.702	199.689	22.593	199.689	22.5965	199.689	22.4492	199.689	20.5935
199.715	22.1056	199.714	22.3141	199.714	22.545	199.714	22.702	199.714	22.593	199.714	22.5965	199.714	22.4492	199.714	20.5935
199.74	22.1056	199.739	22.3141	199.739	22.545	199.739	22.702	199.739	22.593	199.739	22.5965	199.739	22.4492	199.739	20.5935
199.765	22.1056	199.764	22.3141	199.764	22.545	199.764	22.702	199.764	22.593	199.764	22.5965	199.764	22.4492	199.764	20.5935
199.79	22.1062	199.789	22.3144	199.789	22.5454	199.789	22.7024	199.789	22.5934	199.789	22.5969	199.789	22.4496	199.789	20.5939
199.815	22.1105	199.814	22.3189	199.814	22.5499	199.814	22.7069	199.814	22.5979	199.814	22.6014	199.814	22.4541	199.814	20.5984
199.84	22.1099	199.839	22.3185	199.839	22.5495	199.839	22.7065	199.839	22.5975	199.839	22.601	199.839	22.4537	199.839	20.598
199.865	22.1056	199.864	22.3141	199.864	22.545	199.864	22.702	199.864	22.593	199.864	22.5965	199.864	22.4492	199.864	20.5935
199.89	22.1056	199.889	22.3141	199.889	22.545	199.889	22.702	199.889	22.593	199.889	22.5965	199.889	22.4492	199.889	20.5935
199.915	22.1056	199.914	22.3141	199.914	22.545	199.914	22.702	199.914	22.593	199.914	22.5965	199.914	22.4492	199.914	20.5935
199.94	22.1056	199.939	22.3141	199.939	22.545	199.939	22.702	199.939	22.593	199.939	22.5965	199.939	22.4492	199.939	20.5935
199.965	22.1056	199.964	22.3141	199.964	22.545	199.964	22.702	199.964	22.593	199.964	22.5965	199.964	22.4492	199.964	20.5935
199.99	22.1056	199.989	22.3141	199.989	22.545	199.989	22.702	199.989	22.593	199.989	22.5965	199.989	22.4492	199.989	20.5935
200.015	22.1056	200.014	22.3141	200.014	22.545	200.014	22.702	200.014	22.593	200.014	22.5965	200.014	22.4492	200.014	20.5935
200.04	22.1062	200.039	22.3144	200.039	22.5454	200.039	22.7024	200.039	22.5934	200.039	22.5969	200.039	22.4496	200.039	20.5939
200.065	22.1105	200.064	22.3189	200.064	22.5499	200.064	22.7069	200.064	22.5979	200.064	22.6014	200.064	22.4541	200.064	20.5984
200.09	22.1105	200.089	22.3189	200.089	22.5499	200.089	22.7069	200.089	22.5979	200.089	22.6014	200.089	22.4541	200.089	20.5984
200.115	22.1105	200.114	22.3189	200.114	22.5499	200.114	22.7069	200.114	22.5986	200.114	22.6014	200.114	22.4541	200.114	20.5984
200.14	22.1105	200.139	22.3189	200.139	22.5499	200.139	22.7069	200.139	22.6076	200.139	22.6014	200.139	22.4541	200.139	20.5984
200.165	22.1105	200.164	22.3189	200.164	22.5499	200.164	22.7069	200.164	22.6076	200.164	22.6023	200.164	22.4541	200.164	20.5984
200.19	22.1105	200.189	22.3189	200.189	22.5499	200.189	22.7069	200.189	22.6076	200.189	22.6131	200.189	22.4541	200.189	20.5984
200.215	22.1099	200.214	22.3185	200.214	22.5495	200.214	22.7065	200.214	22.6072	200.214	22.6127	200.214	22.4537	200.214	20.598
200.24	22.1056	200.239	22.3141	200.239	22.545	200.239	22.702	200.239	22.6027	200.239	22.6082	200.239	22.4492	200.239	20.5935
200.265	22.1056	200.264	22.3141	200.264	22.545	200.264	22.702	200.264	22.6027	200.264	22.6082	200.264	22.4492	200.264	20.5935
200.29	22.1056	200.289	22.3141	200.289	22.545	200.289	22.7028	200.289	22.6027	200.289	22.6082	200.289	22.4492	200.289	20.5935
200.315	22.1062	200.314	22.3144	200.314	22.5454	200.314	22.7121	200.314	22.6031	200.314	22.6086	200.314	22.4496	200.314	20.5939
200.34	22.1105	200.339	22.3189	200.339	22.5499	200.339	22.7166	200.339	22.6076	200.339	22.6131	200.339	22.4541	200.339	20.5984
200.365	22.1007	200.364	22.3189	200.364	22.5499	200.364	22.7166	200.364	22.6076	200.364	22.6131	200.364	22.4541	200.364	20.5984
200.39	22.1007	200.389	22.3189	200.389	22.5499	200.389	22.7166	200.389	22.6076	200.389	22.6131	200.389	22.4541	200.389	20.5984
200.415	22.1005	200.414	22.3189	200.414	22.5597	200.414	22.7166	200.414	22.6076	200.414	22.6131	200.414	22.4541	200.414	20.5984
200.44	22.0958	200.439	22.3141	200.439	22.5548	200.439	22.7118	200.439	22.6027	200.439	22.6082	200.439	22.4492	200.439	20.5935
200.465	22.0958	200.464	22.3141	200.464	22.5548	200.464	22.7118	200.464	22.6027	200.464	22.6082	200.464	22.4492	200.464	20.5935
200.49	22.0958	200.489	22.3141	200.489	22.5548	200.489	22.7118	200.489	22.6027	200.489	22.6082	200.489	22.4492	200.489	20.5935
200.515	22.0958	200.514	22.3141	200.514	22.5548	200.514	22.7118	200.514	22.6027	200.514	22.6082	200.514	22.4492	200.514	20.5935
200.54	22.0958	200.539	22.3141	200.539	22.545	200.539	22.7118	200.539	22.6027	200.539	22.6082	200.539	22.4492	200.539	20.5935
200.565	22.0958	200.564	22.3023	200.564	22.5548	200.564	22.7118	200.564	22.6027	200.564	22.6082	200.564	22.4492	200.564	20.5935
200.59	22.0958	200.589	22.3141	200.589	22.5548	200.589	22.7118	200.589	22.6027	200.589	22.6082	200.589	22.45	200.589	20.5935
200.615	22.0958	200.614	22.3141	200.614	22.5548	200.614	22.7118	200.614	22.6027	200.614	22.6082	200.614	22.459	200.614	20.5935
200.64	22.0958	200.639	22.3023	200.639	22.5548	200.639	22.7118	200.639	22.6027	200.639	22.6082	200.639	22.459	200.639	20.5935
200.665	22.1056	200.664	22.3023	200.664	22.5548	200.664	22.7118	200.664	22.6027	200.664	22.6082	200.664	22.459	200.664	20.5935
200.69	22.1056	200.689	22.3031	200.689	22.5548	200.689	22.7118	200.689	22.6027	200.689	22.6082	200.689	22.459	200.689	20.5935
200.715	22.1056	200.714	22.3121	200.714	22.5548	200.714	22.7118	200.714	22.6027	200.714	22.6082	200.714	22.459	200.714	20.5935
200.74	22.0958	200.739	22.3121	200.739	22.5548	200.739	22.7118	200.739	22.6027	200.739	22.6082	200.739	22.459	200.739	20.5935
200.765	22.0958	200.764	22.3121	200.764	22.5548	200.764	22.7118	200.764	22.6027	200.764	22.6082	200.764	22.459	200.764	20.5935
200.79	22.0958	200.789	22.3121	200.789	22.5548	200.789	22.7118	200.789	22.6027	200.789	22.6082	200.789	22.459	200.789	20.5935
200.815	22.0958	200.814	22.3121	200.814	22.5548	200.814	22.7118	200.814	22.6027	200.814	22.6082	200.814	22.459	200.814	20.5935
200.84	22.1056	200.839	22.3121	200.839	22.5548	200.839	22.7118	200.839	22.6027	200.839	22.6082	200.839	22.459	200.839	20.5935
200.865	22.0958	200.864	22.3121	200.864	22.545	200.864	22.7118	200.864	22.6027	200.864	22.6082	200.864	22.459	200.864	20.5935
200.89	22.1056	200.889	22.3121	200.889	22.545	200.889	22.7127	200.889	22.6027	200.889	22.6082	200.889	22.459	200.889	20.5935
200.915	22.1056	200.914	22.3121	200.914	22.545	200.914	22.7225	200.914	22.6027	200.914	22.6082	200.914	22.459	200.914	20.5935
200.94	22.0958	200.939	22.3121	200.939	22.545	200.939	22.7118	200.939	22.6027	200.939	22.6082	200.939	22.459	200.939	20.5935
200.965	22.1056	200.964	22.3121	200.964	22.545	200.964	22.7118	200.964	22.6027	200.964	22.6082	200.964	22.459	200.964	20.5935
200.99	22.1056	200.989	22.3121	200.989	22.5548	200.989	22.7118	200.989	22.6027	200.989	22.6082	200.989	22.459	200.989	20.5935
201.015	22.1056	201.014	22.3121	201.014	22.5548	201.014	22.7127	201.014	22.6027	201.014	22.6082	201.014	22.459	201.014	20.5935
201.04	22.1056	201.039	22.3121	201.039	22.5548	201.039	22.7235	201.039	22.6027	201.039	22.6082	201.039	22.459	201.039	20.5935
201.065	22.1056	201.064	22.3121	201.064	22.545	201.064	22.7235	201.064	22.6027	201.064	22.6082	201.064	22.459	201.064	20.5935
201.09	22.1056	201.089	22.3121	201.089	22.545	201.089	22.7235	201.089	22.6027	201.089	22.609	201.089	22.459	201.089	20.5935
201.115	22.1056	201.114	22.3121	201.114	22.545	201.114	22.7235	201.114	22.6027	201.114	22.618	201.114	22.459	201.114	20.5935
201.14	22.1056	201.139	22.3121	201.139	22.545	201.139	22.7235	201.139	22.6027	201.139	22.618	201.139	22.459	201.139	20.5935
201.165	22.0958	201.164	22.3121	201.164	22.545	201.164	22.7235	201.164	22.6027	201.164	22.618	201.164	22.459	201.164	20.5935
201.19	22.0958	201.189	22.3121	201.189	22.545	201.189	22.7235	201.189	22.6027	201.189	22.618	201.189	22.459	201.189	20.5935
201.215	22.1056	201.214	22.3121	201.214	22.545	201.214	22.7235	201.214	22.6027	201.214	22.618	201.214	22.459	201.214	20.5935
201.24	22.1056	201.239	22.3121	201.239	22.5548	201.239	22.7235	201.239	22.6027	201.239	22.618	201.239	22.459	201.239	20.5935
201.265	22.1056	201.264	22.3121	201.264	22.545	201.264	22.7235	201.264	22.6027	201.264	22.618	201.264	22.459	201.264	20.5935
201.29	22.0958	201.289	22.3121	201.289	22.545	201.289	22.7235	201.289	22.6027	201.289	22.618	201.289	22.459	201.289	20.5935
201.315	22.0958	201.314	22.3121	201.314	22.545	201.314	22.7235	201.314	22.6027	201.314	22.618	201.314	22.459	201.314	20.5935
201.34	22.0958	201.339	22.3121	201.339	22.545	201.339	22.7235	201.339	22.6027	201.339	22.618	201.339	22.459	201.339	20.5935
201.365	22.0958	201.364	22.3121	201.364	22.545	201.364	22.7235	201.364	22.6027	201.364	22.618	201.364	22.459	201.364	20.5935
201.39	22.1056	201.389	22.3121	201.389	22.545	201.389	22.7235	201.389	22.6027	201.389	22.618	201.389	22.459	201.389	20.5935
201.415	22.1056	201.414	22.3121	201.414	22.545	201.414	22.7235	201.414	22.6027	201.414	22.6082	201.414	22.459	201.414	20.5935
201.44	22.1056	201.439	22.3121	201.439	22.545	201.439	22.7235	201.439	22.6027	201.439	22.6082	201.439	22.459	201.439	20.5935
201.465	22.1056	201.464	22.3121	201.464	22.545	201.464	22.7235	201.464	22.6027	201.464	22.6082	201.464	22.459	201.464	20.5935
201.49	22.0958	201.489	22.3121	201.489	22.5548	201.489	22.7235	201.489	22.6027	201.489	22.6082	201.489	22.459	201.489	20.5935
201.515	22.1056	201.514	22.3121	201.514	22.545	201.514	22.7235	201.514	22.6027	201.514	22.6082	201.514	22.459	201.514	20.5935
201.54	22.0958	201.539	22.3121	201.539	22.545	201.539	22.7235	201.539	22.6027	201.539	22.6082	201.539	22.459	201.539	20.5935
201.565	22.0958	201.564	22.3121	201.564	22.545	201.564	22.7235	201.564	22.6027	201.564	22.6082	201.564	22.459	201.564	20.5935
201.59	22.0956	201.589	22.3121	201.589	22.545	201.589	22.7235	201.589	22.6027	201.589	22.6082	201.589	22.459	201.589	20.5935
201.615	22.09	201.614	22.3062	201.614	22.5392	201.614	22.7176	201.614	22.5969	201.614	22.6024	201.614	22.4531	201.614	20.5877
201.64	22.09	201.639	22.3062	201.639	22.5489	201.639	22.7176	201.639	22.5969	201.639	22.6024	201.639	22.4531	201.639	20.5877
201.665	22.09	201.664	22.3062	201.664	22.5489	201.664	22.7176	201.664	22.5969	201.664	22.6024	201.664	22.4531	201.664	20.5877
201.69	22.09	201.689	22.3062	201.689	22.5392	201.689	22.7176	201.689	22.5969	201.689	22.6024	201.689	22.4531	201.689	20.5877
201.715	22.09	201.714	22.3062	201.714	22.5489	201.714	22.7176	201.714	22.5969	201.714	22.6024	201.714	22.4531	201.714	20.5877
201.74	22.09	201.739	22.3062	201.739	22.5489	201.739	22.7176	201.739	22.5969	201.739	22.6024	201.739	22.4531	201.739	20.5877
201.765	22.0902	201.764	22.3062	201.764	22.5489	201.764	22.7176	201.764	22.5969	201.764	22.6024	201.764	22.4531	201.764	20.5877
201.79	22.0958	201.789	22.3121	201.789	22.5548	201.789	22.7235	201.789	22.6027	201.789	22.6082	201.789	22.459	201.789	20.5935
201.815	22.0956	201.814	22.3121	201.814	22.5548	201.814	22.7235	201.814	22.6027	201.814	22.6082	201.814	22.459	201.814	20.5935
201.84	22.09	201.839	22.3062	201.839	22.5489	201.839	22.7176	201.839	22.5969	201.839	22.6024	201.839	22.4531	201.839	20.5877
201.865	22.09	201.864	22.3062	201.864	22.5489	201.864	22.7176	201.864	22.5969	201.864	22.6024	201.864	22.4531	201.864	20.5877
201.89	22.09	201.889	22.3062	201.889	22.5489	201.889	22.7176	201.889	22.5969	201.889	22.6024	201.889	22.4531	201.889	20.5877
201.915	22.09	201.914	22.3062	201.914	22.5489	201.914	22.7176	201.914	22.5969	201.914	22.6024	201.914	22.4531	201.914	20.5877
201.94	22.09	201.939	22.3062	201.939	22.5489	201.939	22.7176	201.939	22.5969	201.939	22.6024	201.939	22.4531	201.939	20.5877
201.965	22.0905	201.964	22.3066	201.964	22.5493	201.964	22.718	201.964	22.5973	201.964	22.6027	201.964	22.4535	201.964	20.588
201.99	22.0948	201.989	22.3111	201.989	22.5538	201.989	22.7225	201.989	22.6018	201.989	22.6072	201.989	22.458	201.989	20.5925
202.015	22.0943	202.014	22.3107	202.014	22.5534	202.014	22.7221	202.014	22.6022	202.014	22.6076	202.014	22.4584	202.014	20.5921
202.04	22.09	202.039	22.3062	202.039	22.5489	202.039	22.7176	202.039	22.6066	202.039	22.6121	202.039	22.4629	202.039	20.5877
202.065	22.09	202.064	22.3062	202.064	22.5489	202.064	22.7176	202.064	22.6066	202.064	22.6113	202.064	22.4621	202.064	20.5877
202.09	22.09	202.089	22.3062	202.089	22.5489	202.089	22.7176	202.089	22.6066	202.089	22.6031	202.089	22.4531	202.089	20.5877
202.115	22.09	202.114	22.3062	202.114	22.5489	202.114	22.7176	202.114	22.6066	202.114	22.6121	202.114	22.4531	202.114	20.5877
202.14	22.09	202.139	22.3062	202.139	22.5489	202.139	22.7176	202.139	22.6066	202.139	22.6121	202.139	22.4539	202.139	20.5877
202.165	22.09	202.164	22.3062	202.164	22.5489	202.164	22.7274	202.164	22.6066	202.164	22.6113	202.164	22.4629	202.164	20.5877
202.19	22.09	202.189	22.3062	202.189	22.5489	202.189	22.7274	202.189	22.6066	202.189	22.6024	202.189	22.4629	202.189	20.5877
202.215	22.09	202.214	22.3062	202.214	22.5489	202.214	22.7274	202.214	22.6066	202.214	22.6031	202.214	22.4629	202.214	20.5877
202.24	22.09	202.239	22.3062	202.239	22.5489	202.239	22.7274	202.239	22.6066	202.239	22.6121	202.239	22.4629	202.239	20.5877
202.265	22.09	202.264	22.3062	202.264	22.5489	202.264	22.7274	202.264	22.6066	202.264	22.6121	202.264	22.4629	202.264	20.5877
202.29	22.0905	202.289	22.3066	202.289	22.5493	202.289	22.7278	202.289	22.607	202.289	22.6125	202.289	22.4633	202.289	20.588
202.315	22.0943	202.314	22.3107	202.314	22.5534	202.314	22.7319	202.314	22.6111	202.314	22.6166	202.314	22.4674	202.314	20.5921
202.34	22.09	202.339	22.3062	202.339	22.5489	202.339	22.7274	202.339	22.6066	202.339	22.6121	202.339	22.4629	202.339	20.5877
202.365	22.0905	202.364	22.3066	202.364	22.5493	202.364	22.7278	202.364	22.607	202.364	22.6125	202.364	22.4633	202.364	20.588
202.39	22.0949	202.389	22.3111	202.389	22.5538	202.389	22.7323	202.389	22.6115	202.389	22.617	202.389	22.4677	202.389	20.5925
202.415	22.0949	202.414	22.3111	202.414	22.5538	202.414	22.7323	202.414	22.6115	202.414	22.617	202.414	22.4677	202.414	20.5925
202.44	22.0949	202.439	22.3111	202.439	22.5538	202.439	22.7323	202.439	22.6115	202.439	22.617	202.439	22.4677	202.439	20.5925
202.465	22.0949	202.464	22.3111	202.464	22.5538	202.464	22.7323	202.464	22.6115	202.464	22.617	202.464	22.4677	202.464	20.5925
202.49	22.0949	202.489	22.3111	202.489	22.553	202.489	22.7323	202.489	22.6115	202.489	22.617	202.489	22.4677	202.489	20.5925
202.515	22.0949	202.514	22.3111	202.514	22.5448	202.514	22.7323	202.514	22.6115	202.514	22.617	202.514	22.4677	202.514	20.5925
